batch_id,corpus_name,source_archive,file_name,file_path,title_original,title_normalized,publication,publication_normalized,date,byline,word_count,body_char_count,body_hash_exact,duplicate_group_id,duplicate_category,keep_drop_review,drop_reason,kept_representative_of_group,representative_selection_reason,malformed_flag,malformed_reason,notes,section,low_value_flag,low_value_reason
Cologne,Cologne,Cologne(113).ZIP,Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner(2).PDF,Die Kapitulation der Sicherheitsorgane; KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner,die kapitulation der sicherheitsorgane kriminalität zu den vorfällen in der silvesternacht am kölner,Kölner Stadt-Anzeiger,kölner stadtanzeiger,08. Januar 2016,,1993,14313,3f53d54f5b04a90c8f04611aab52a697508780d2,exact_003,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner.PDF (exact_003).,BR; S. 9,no,
Cologne,Cologne,Cologne(113).ZIP,Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner.PDF,Die Kapitulation der Sicherheitsorgane KRIMINALITÄT Zu den Vorfällen in der Silvesternacht am Kölner,die kapitulation der sicherheitsorgane kriminalität zu den vorfällen in der silvesternacht am kölner,Kölner Stadt-Anzeiger,kölner stadtanzeiger,08. Januar 2016,,1993,14309,3f53d54f5b04a90c8f04611aab52a697508780d2,exact_003,duplicate_exact,keep,,yes,cleanest_parsed_version,no,,Representative kept for exact_003.,BR; S. 9,no,
Cologne,Cologne,Cologne(113).ZIP,Die Polizei braucht mehr Rückendeckung.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Polizei braucht mehr Rückendeckung.PDF,Die Polizei braucht mehr Rückendeckung,die polizei braucht mehr rückendeckung,Kölnische Rundschau,kölnische rundschau,14. Januar 2016,,848,6107,c63ed647fba3a0f3b915a0ee79693ddad5e81183,,unique,keep,,no,,no,,,BR; S. 15,no,
Cologne,Cologne,Cologne(113).ZIP,Die Übergriffe an Silvester in Köln erschüttern die Bürger.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Die Übergriffe an Silvester in Köln erschüttern die Bürger.PDF,Die Übergriffe an Silvester in Köln erschüttern die Bürger,die übergriffe an silvester in köln erschüttern die bürger,Kölnische Rundschau,kölnische rundschau,09. Januar 2016,,1214,8650,9fdeb11667acca36064f211d5b244558b9423cb2,,unique,keep,,no,,no,,,BR; S. 41,no,
Cologne,Cologne,Cologne(113).ZIP,Drohanrufe und Hassmails.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Drohanrufe und Hassmails.PDF,Drohanrufe und Hassmails,drohanrufe und hassmails,Berliner Zeitung,berliner zeitung,11. Januar 2016,JÖRG WIMALASENA,420,3057,1317d71eeb3d626a9e2ccd8bf6e0e52b21949b31,,unique,keep,,no,,no,,,POL; S. 4,no,
Cologne,Cologne,Cologne(113).ZIP,Ein Rücktritt mit Anlauf.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Ein Rücktritt mit Anlauf.PDF,Ein Rücktritt mit Anlauf,ein rücktritt mit anlauf,Rheinische Post,rheinische post,Samstag 9. Januar 2016,christian schwerdtfeger und reinhard kowalewsky,862,6095,e62d87f6541d1072484479eeb363f3d68eda6a35,,unique,keep,,no,,no,,,LAND UND LEUTE,no,
Cologne,Cologne,Cologne(113).ZIP,Eindeutigen Zettel sichergestellt Fahnder finden belastendes Material bei Kontrollierten - Spuren fü.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Eindeutigen Zettel sichergestellt Fahnder finden belastendes Material bei Kontrollierten - Spuren fü.PDF,Eindeutigen Zettel sichergestellt; Fahnder finden belastendes Material bei Kontrollierten - Spuren führen auch,eindeutigen zettel sichergestellt fahnder finden belastendes material bei kontrollierten  spuren führen auch,Kölner Stadt-Anzeiger,kölner stadtanzeiger,09. Januar 2016,TIM STINAUER,742,5475,2047b2e4bf5c13fdb12e781ae06c18f6f78f5d2d,,unique,keep,,no,,no,,,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Ermittlungen gestalten sich schwierig Sonderkommission _Neujahr_ wertet alle verfügbaren Videomitsch(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Ermittlungen gestalten sich schwierig Sonderkommission _Neujahr_ wertet alle verfügbaren Videomitsch(2).PDF,"Ermittlungen gestalten sich schwierig; Sonderkommission ""Neujahr"" wertet alle verfügbaren Videomitschnitte",ermittlungen gestalten sich schwierig sonderkommission neujahr wertet alle verfügbaren videomitschnitte,Kölner Stadt-Anzeiger,kölner stadtanzeiger,07. Januar 2016,FABIAN KLASK,404,2885,c5e217ba03545455e8b432da85bfacf2f21da7f0,variant_005,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_005.,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Ermittlungen gestalten sich schwierig Sonderkommission _Neujahr_ wertet alle verfügbaren Videomitsch.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Ermittlungen gestalten sich schwierig Sonderkommission _Neujahr_ wertet alle verfügbaren Videomitsch.PDF,"Ermittlungen gestalten sich schwierig Sonderkommission ""Neujahr"" wertet alle verfügbaren Videomitschnitte",ermittlungen gestalten sich schwierig sonderkommission neujahr wertet alle verfügbaren videomitschnitte,Kölner Stadt-Anzeiger,kölner stadtanzeiger,07. Januar 2016,FABIAN KLASK,397,2871,9cd4688393c98fa884cb4d785eb8483522f43424,variant_005,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: Ermittlungen gestalten sich schwierig Sonderkommission _Neujahr_ wertet alle verfügbaren Videomitsch(2).PDF (variant_005).,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Fassungslosigkeit über Gewalt in Köln In der Silvesternacht wurden zahlreiche Frauen sexuell belästi.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Fassungslosigkeit über Gewalt in Köln In der Silvesternacht wurden zahlreiche Frauen sexuell belästi.PDF,Fassungslosigkeit über Gewalt in Köln In der Silvesternacht wurden zahlreiche Frauen sexuell belästigt. 1 000,fassungslosigkeit über gewalt in köln in der silvesternacht wurden zahlreiche frauen sexuell belästigt 1 000,Berliner Zeitung,berliner zeitung,05. Januar 2016,CLAUDIA HAUSER,601,4215,2a4686c8d1af41349b9d848d250ff995a30c9931,,unique,keep,,no,,no,,,POL; S. 4,no,
Cologne,Cologne,Cologne(113).ZIP,Fehleinschätzung.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Fehleinschätzung.PDF,Fehleinschätzung,fehleinschätzung,Rheinische Post,rheinische post,Mittwoch 6. Januar 2016,Christian schwerdtfeger,149,1111,6c230eb083e44d2d687dfbbcdfd5eb82531233ed,,unique,drop,commentary_noncore,no,,no,,,LEITARTIKEL,yes,commentary_noncore
Cologne,Cologne,Cologne(113).ZIP,Folgen falscher Toleranz.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Folgen falscher Toleranz.PDF,Folgen falscher Toleranz,folgen falscher toleranz,Die Welt,die welt,Donnerstag 7. Januar 2016,Alice Schwarzer,543,3741,bd12812681959e8ae19eca68bba1e7ffd59f1c26,,unique,drop,commentary_noncore,no,,no,,,FORUM; Gastkommentar; S. 2; Ausg. 5,yes,commentary_noncore
Cologne,Cologne,Cologne(113).ZIP,"Frauen, weicht nicht zurück.PDF","C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Frauen, weicht nicht zurück.PDF","Frauen, weicht nicht zurück",frauen weicht nicht zurück,Rheinische Post,rheinische post,Donnerstag 7. Januar 2016,Kirsten Bialdiga,772,5637,e2361a7bb4865b34d3ec54addaa07124dab0c3f8,,unique,keep,,no,,no,,,STIMME DES WESTENS,no,
Cologne,Cologne,Cologne(113).ZIP,Fünf Festnahmen nach Überfällen.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Fünf Festnahmen nach Überfällen.PDF,Fünf Festnahmen nach Überfällen,fünf festnahmen nach überfällen,Kölner Stadt-Anzeiger,kölner stadtanzeiger,04. Januar 2016,ts,108,743,c71b3fe6c5824ea3d02c167b4cfdcd5f7593d356,,unique,drop,very_short_low_value,no,,no,,,PL; S. 1,yes,very_short_low_value
Cologne,Cologne,Cologne(113).ZIP,Fünf Verdächtige in Untersuchungshaft Belohnung für entscheidende Hinweise.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Fünf Verdächtige in Untersuchungshaft Belohnung für entscheidende Hinweise.PDF,Fünf Verdächtige in Untersuchungshaft Belohnung für entscheidende Hinweise,fünf verdächtige in untersuchungshaft belohnung für entscheidende hinweise,Kölner Stadt-Anzeiger,kölner stadtanzeiger,15. Januar 2016,hsr,218,1521,39f3006258c0f3d707166187499d4d59e08d069d,,unique,keep,,no,,no,,,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Für Zuneigung statt Ablehnung.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Für Zuneigung statt Ablehnung.PDF,Für Zuneigung statt Ablehnung,für zuneigung statt ablehnung,Kölnische Rundschau,kölnische rundschau,11. Januar 2016,Margret Klose,492,3407,5aa3b6c0e3c85bf8c8d8dcfbc2941407654accb6,,unique,keep,,no,,no,,,RBO-LAND; S. 21,no,
Cologne,Cologne,Cologne(113).ZIP,Geht's noch_ Özcan Mutlu über Köln und die Reaktionen.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Geht's noch_ Özcan Mutlu über Köln und die Reaktionen.PDF,Geht's noch? Özcan Mutlu über Köln und die Reaktionen,gehts noch özcan mutlu über köln und die reaktionen,Der Tagesspiegel,der tagesspiegel,Dienstag 12. Januar 2016,,600,4251,4e4b88dd5665384fc52e5abc8c79156954f8dae7,,unique,keep,,no,,no,,,BERLIN; S. 14; Ausg. 22637,no,
Cologne,Cologne,Cologne(113).ZIP,Gemeinsam ist vieles leichter anzugehen Trotz der schrecklichen Ereignisse zum Jahresbeginn sollte m.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Gemeinsam ist vieles leichter anzugehen Trotz der schrecklichen Ereignisse zum Jahresbeginn sollte m.PDF,Gemeinsam ist vieles leichter anzugehen Trotz der schrecklichen Ereignisse zum Jahresbeginn sollte man sich,gemeinsam ist vieles leichter anzugehen trotz der schrecklichen ereignisse zum jahresbeginn sollte man sich,Kölner Stadt-Anzeiger,kölner stadtanzeiger,16. Januar 2016,MICHELLE SCHMIDT,404,2690,e25bb92530db464a18f9cf4f0fa84fd22d074cde,,unique,keep,,no,,no,,,ME; S. 4,no,
Cologne,Cologne,Cologne(113).ZIP,Gestohlenes Handy bei 19-Jährigem gefunden.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Gestohlenes Handy bei 19-Jährigem gefunden.PDF,Gestohlenes Handy bei 19-Jährigem gefunden,gestohlenes handy bei 19jährigem gefunden,Kölnische Rundschau,kölnische rundschau,11. Januar 2016,ta,272,2042,baed02157888cf9f49e629a4db109f0afce94198,,unique,keep,,no,,no,,,THEMA; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Große Politik und gute Stimmung NEUJAHRSEMPFANG Handwerksmeister begrüßen den FDP-Bundesvorsitzenden.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Große Politik und gute Stimmung NEUJAHRSEMPFANG Handwerksmeister begrüßen den FDP-Bundesvorsitzenden.PDF,Große Politik und gute Stimmung NEUJAHRSEMPFANG Handwerksmeister begrüßen den FDP-,grosse politik und gute stimmung neujahrsempfang handwerksmeister begrüssen den fdp,Kölner Stadt-Anzeiger,kölner stadtanzeiger,12. Januar 2016,ROLAND SCHRIEFER,463,3317,a3b6e854d3f3d8301c2f2dbaf9fcce2c0bc670f3,,unique,keep,,no,,no,,,QS; S. 29,no,
Cologne,Cologne,Cologne(113).ZIP,"Hamburg in einem Satz Warum lang, wenn es auch kurz geht_ Was die Stadt in dieser Woche bewegt hat.PDF","C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Hamburg in einem Satz Warum lang, wenn es auch kurz geht_ Was die Stadt in dieser Woche bewegt hat.PDF","Hamburg in einem Satz Warum lang, wenn es auch kurz geht? Was die Stadt in dieser Woche bewegt hat",hamburg in einem satz warum lang wenn es auch kurz geht was die stadt in dieser woche bewegt hat,Die ZEIT (inklusive ZEIT Magazin),die zeit inklusive zeit magazin,7. Januar 2016,,248,1795,470cc9d5a47f41e352f9ff0391763279fcf7d4d4,,unique,keep,,no,,no,,,HAMBURG;Hamburg in einem Satz; S. 2; Ausg. 2,no,
Cologne,Cologne,Cologne(113).ZIP,"In aller Öffentlichkeit Dutzende Frauen wurden zuletzt bedrängt, begrapscht und beklaut. Wie konnte.PDF","C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\In aller Öffentlichkeit Dutzende Frauen wurden zuletzt bedrängt, begrapscht und beklaut. Wie konnte.PDF","In aller Öffentlichkeit Dutzende Frauen wurden zuletzt bedrängt, begrapscht und beklaut. Wie konnte es so weit",in aller öffentlichkeit dutzende frauen wurden zuletzt bedrängt begrapscht und beklaut wie konnte es so weit,Der Tagesspiegel,der tagesspiegel,Mittwoch 6. Januar 2016,"Andrea Dernbach, Frank Jansen und Timo Kather",962,6841,a795811f1e1199920d09bd707da42198d62854de,,unique,keep,,no,,no,,,ZWEITE; S. 2; Ausg. 22631,no,
Cologne,Cologne,Cologne(113).ZIP,Junge Union möchte stärkere Polizeipräsenz.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Junge Union möchte stärkere Polizeipräsenz.PDF,Junge Union möchte stärkere Polizeipräsenz,junge union möchte stärkere polizeipräsenz,Kölner Stadt-Anzeiger,kölner stadtanzeiger,07. Januar 2016,ger,94,723,182b61454884d35de91ba464156be5462301e446,,unique,drop,very_short_low_value,no,,no,,,LE; S. 23,yes,very_short_low_value
Cologne,Cologne,Cologne(113).ZIP,Jäger erhöht Druck auf Kölner Polizei SICHERHEIT Innenminister erwartet schnellen Bericht zum Einsat.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Jäger erhöht Druck auf Kölner Polizei SICHERHEIT Innenminister erwartet schnellen Bericht zum Einsat.PDF,Jäger erhöht Druck auf Kölner Polizei; SICHERHEIT Innenminister erwartet schnellen Bericht zum Einsatz in,jäger erhöht druck auf kölner polizei sicherheit innenminister erwartet schnellen bericht zum einsatz in,Kölner Stadt-Anzeiger,kölner stadtanzeiger,07. Januar 2016,FABIAN KLASK,692,4986,3ac6f3ccfc3d046227e02c844a01db9c59fad329,variant_006,regional_variant,drop,regional_variant,no,,no,,Dropped in favor of representative file: Jäger erhöht Druck auf Kölner Polizei SILVESTERNACHT Schnellen Bericht angefordert - Auch Flüchtling.PDF (variant_006).,PL; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Jäger erhöht Druck auf Kölner Polizei SILVESTERNACHT Schnellen Bericht angefordert - Auch Flüchtling.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Jäger erhöht Druck auf Kölner Polizei SILVESTERNACHT Schnellen Bericht angefordert - Auch Flüchtling.PDF,Jäger erhöht Druck auf Kölner Polizei SILVESTERNACHT Schnellen Bericht angefordert - Auch Flüchtlinge,jäger erhöht druck auf kölner polizei silvesternacht schnellen bericht angefordert  auch flüchtlinge,Kölner Stadt-Anzeiger,kölner stadtanzeiger,07. Januar 2016,FABIAN KLASK,698,4977,b1672732242ebc36809ba46456d7fb395e98139f,variant_006,regional_variant,keep,,yes,longest_usable_body,no,,Representative kept for variant_006.,PL; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Jägers Generalangriff auf die Kölner Polizei war nicht klug.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Jägers Generalangriff auf die Kölner Polizei war nicht klug.PDF,Jägers Generalangriff auf die Kölner Polizei war nicht klug,jägers generalangriff auf die kölner polizei war nicht klug,Kölnische Rundschau,kölnische rundschau,13. Januar 2016,,924,6477,af03ec6a3cdf71d932fddb0e3534930b7d2ee994,,unique,keep,,no,,no,,,BR; S. 15,no,
Cologne,Cologne,Cologne(113).ZIP,Keine Angst unter den Reisenden Trotz zunehmender Kriminalität fühlen sich viele Menschen im Bahnhof.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Keine Angst unter den Reisenden Trotz zunehmender Kriminalität fühlen sich viele Menschen im Bahnhof.PDF,Keine Angst unter den Reisenden; Trotz zunehmender Kriminalität fühlen sich viele Menschen im Bahnhof,keine angst unter den reisenden trotz zunehmender kriminalität fühlen sich viele menschen im bahnhof,Kölner Stadt-Anzeiger,kölner stadtanzeiger,05. Januar 2016,JENNY FILON,398,2611,65b2a01be0a74071bcc07d6c46aa85dab61c5db6,,unique,keep,,no,,no,,,BL; S. 3,no,
Cologne,Cologne,Cologne(113).ZIP,Keine Toleranz gegenüber Tätern.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Keine Toleranz gegenüber Tätern.PDF,Keine Toleranz gegenüber Tätern,keine toleranz gegenüber tätern,Berliner Zeitung,berliner zeitung,07. Januar 2016,LALE AKGÜN,715,5206,eca7725560c6a520a08b3f65c02bcfdb9c046c5e,,unique,keep,,no,,no,,,POL; S. 4,no,
Cologne,Cologne,Cologne(113).ZIP,Kleine Fische.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kleine Fische.PDF,Kleine Fische,kleine fische,Frankfurter Rundschau,frankfurter rundschau,Samstag 9. Januar 2016,,381,2570,cdc23cead7db8db01220de430f87bcacec3ac7d1,,unique,keep,,no,,no,,,FEUILLETON; S. 32,no,
Cologne,Cologne,Cologne(113).ZIP,Kommissar Selfie hilft.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kommissar Selfie hilft.PDF,Kommissar Selfie hilft,kommissar selfie hilft,Frankfurter Rundschau,frankfurter rundschau,Donnerstag 7. Januar 2016,,492,3472,73ccaa8b409872af76677c47b98dc986014f5d41,,unique,drop,commentary_noncore,no,,no,,,MEINUNG; S. 12,yes,commentary_noncore
Cologne,Cologne,Cologne(113).ZIP,Konsequenz_ Mehr Polizeipräsenz.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Konsequenz_ Mehr Polizeipräsenz.PDF,Konsequenz: Mehr Polizeipräsenz,konsequenz mehr polizeipräsenz,Berliner Zeitung,berliner zeitung,06. Januar 2016,epd,585,4261,343343a5d24016739e33dfbb491e9b100a31109c,,unique,keep,,no,,no,,,THEMA; S. 2,no,
Cologne,Cologne,Cologne(113).ZIP,Kraft stärkt Jäger den Rücken Erster Auftritt der Ministerpräsidentin seit Silvester - Grüne verärge.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kraft stärkt Jäger den Rücken Erster Auftritt der Ministerpräsidentin seit Silvester - Grüne verärge.PDF,Kraft stärkt Jäger den Rücken Erster Auftritt der Ministerpräsidentin seit Silvester - Grüne verärgert über langes,kraft stärkt jäger den rücken erster auftritt der ministerpräsidentin seit silvester  grüne verärgert über langes,Kölner Stadt-Anzeiger,kölner stadtanzeiger,11. Januar 2016,FABIAN KLASK,587,4230,926e6f24a4ec0485cbeb5c97eed5ab7b5484bddf,,unique,keep,,no,,no,,,BL; S. 2,no,
Cologne,Cologne,Cologne(113).ZIP,Kriminelle Sportgymnastik_ Wie wehre ich mich gegen Antanzdiebstähle_ Nicht nur in der Debatte um di.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kriminelle Sportgymnastik_ Wie wehre ich mich gegen Antanzdiebstähle_ Nicht nur in der Debatte um di.PDF,Kriminelle Sportgymnastik: Wie wehre ich mich gegen Antanzdiebstähle? Nicht nur in der Debatte um die,kriminelle sportgymnastik wie wehre ich mich gegen antanzdiebstähle nicht nur in der debatte um die,"taz, die tageszeitung",taz die tageszeitung,Montag 11. Januar 2016,,151,1121,20032a5602a6be978cfe619737783aeae14942b2,,unique,keep,,no,,no,,,DIE WAHRHEIT; S. 20,no,
Cologne,Cologne,Cologne(113).ZIP,Kölner Gewaltnacht wirkte bis Leverkusen.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölner Gewaltnacht wirkte bis Leverkusen.PDF,Kölner Gewaltnacht wirkte bis Leverkusen,kölner gewaltnacht wirkte bis leverkusen,Rheinische Post,rheinische post,Donnerstag 7. Januar 2016,,208,1481,2fdb9838a0345ab13b742ec2291f3d60e1aab505,,unique,review,,no,,no,,Short local brief kept for review.,LOKALES,yes,regional_variant_review
Cologne,Cologne,Cologne(113).ZIP,Kölner Polizei stockt Ermittlergruppe auf.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölner Polizei stockt Ermittlergruppe auf.PDF,Kölner Polizei stockt Ermittlergruppe auf,kölner polizei stockt ermittlergruppe auf,Rheinische Post,rheinische post,Donnerstag 7. Januar 2016,"Joris Hielscher, eva Quadbeck und christian schwerdtfeger",645,4645,cf2dbe895087bed911d8aea0217748402dc546ec,,unique,keep,,no,,no,,,TITELSEITE,no,
Cologne,Cologne,Cologne(113).ZIP,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe(2).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe(2).PDF,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den,kölner polizeichef muss posten räumen silvesternacht innenminister jäger versetzt albers in den,Kölner Stadt-Anzeiger,kölner stadtanzeiger,09. Januar 2016,HELMUT FRANGENBERG,656,4848,58e585e75c11dd1fa22e9a9ddddb643c9b0c6313,exact_004,duplicate_exact,keep,,yes,lexical_filename_tiebreak,no,,Representative kept for exact_004.,PL; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe(3).PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe(3).PDF,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den,kölner polizeichef muss posten räumen silvesternacht innenminister jäger versetzt albers in den,Kölner Stadt-Anzeiger,kölner stadtanzeiger,09. Januar 2016,HELMUT FRANGENBERG,656,4848,58e585e75c11dd1fa22e9a9ddddb643c9b0c6313,exact_004,duplicate_exact,drop,duplicate_exact,no,,no,,Dropped in favor of representative file: Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe(2).PDF (exact_004).,PL; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den Ruhe.PDF,Kölner Polizeichef muss Posten räumen SILVESTERNACHT Innenminister Jäger versetzt Albers in den,kölner polizeichef muss posten räumen silvesternacht innenminister jäger versetzt albers in den,Kölner Stadt-Anzeiger,kölner stadtanzeiger,09. Januar 2016,HELMUT FRANGENBERG,656,4848,682c70179317486d5b42da5ed1873cd8135db082,variant_007,regional_variant,keep,,yes,most_complete_metadata,no,,Representative kept for variant_007.,PL; S. 1,no,
Cologne,Cologne,Cologne(113).ZIP,Kölns Polizeichef muss gehen Nach umstrittenem Einsatz in Silvesternacht.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Kölns Polizeichef muss gehen Nach umstrittenem Einsatz in Silvesternacht.PDF,Kölns Polizeichef muss gehen Nach umstrittenem Einsatz in Silvesternacht,kölns polizeichef muss gehen nach umstrittenem einsatz in silvesternacht,Der Tagesspiegel,der tagesspiegel,Samstag 9. Januar 2016,,263,1961,ac4ea97a0c9e1cbf2fdbc177f1dfe6beb2f8c05d,,unique,keep,,no,,no,,,TITEL; S. 1; Ausg. 22634,no,
Cologne,Cologne,Cologne(113).ZIP,LESERBRIEF.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\LESERBRIEF.PDF,LESERBRIEF,leserbrief,Kölnische Rundschau,kölnische rundschau,12. Januar 2016,,243,1719,c7ccb4e02e4d76e467540615b499eae1a979aa13,,unique,drop,reader_letter,no,,no,,,RBO-LAND; S. 28,yes,reader_letter
Cologne,Cologne,Cologne(113).ZIP,Minister Jäger will seinen Kopf retten.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Minister Jäger will seinen Kopf retten.PDF,Minister Jäger will seinen Kopf retten,minister jäger will seinen kopf retten,Rheinische Post,rheinische post,Samstag 9. Januar 2016,Detlev Hüwel,173,1254,0f8c130e1c4d6463888ef9b80c2b5e65e59d9315,,unique,drop,commentary_noncore,no,,no,,,LEITARTIKEL,yes,commentary_noncore
Cologne,Cologne,Cologne(113).ZIP,Mit aller Häme.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Mit aller Häme.PDF,Mit aller Häme,mit aller häme,Der Tagesspiegel,der tagesspiegel,Mittwoch 6. Januar 2016,,767,5516,9460166d24cea49b0e4c608bd8ec281fc3cbf7a0,,unique,keep,,no,,no,,,ZWEITE; S. 2; Ausg. 22631,no,
Cologne,Cologne,Cologne(113).ZIP,Muslime kritisieren Debatte über Frauenbild im Islam Mazyek_ _Dieser Kontext zur Herkunft ist gefähr.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Muslime kritisieren Debatte über Frauenbild im Islam Mazyek_ _Dieser Kontext zur Herkunft ist gefähr.PDF,"Muslime kritisieren Debatte über Frauenbild im Islam Mazyek: ""Dieser Kontext zur Herkunft ist gefährlich""",muslime kritisieren debatte über frauenbild im islam mazyek dieser kontext zur herkunft ist gefährlich,Die Welt,die welt,Donnerstag 7. Januar 2016,,689,4975,de52748af2f5d17c5de2a097f511c56b7a25612d,,unique,keep,,no,,no,,,POLITIK; Politik; S. 5; Ausg. 5,no,
Cologne,Cologne,Cologne(113).ZIP,Nach den Übergriffen in Köln muss die Politik handeln.PDF,C:\PythonProjects\AfD-project\Corpora\Cologne\raw_unarchive\Nach den Übergriffen in Köln muss die Politik handeln.PDF,Nach den Übergriffen in Köln muss die Politik handeln,nach den übergriffen in köln muss die politik handeln,Kölnische Rundschau,kölnische rundschau,07. Januar 2016,,1060,7352,6c2e4d9d6e843aac77970de64622308f1733be21,,unique,keep,,no,,no,,,BR; S. 15,no,
